2023-04-18 08:00:03.245990,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 08:05:02.550282,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 08:10:02.870718,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 08:15:03.178617,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 08:20:02.548368,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 08:25:02.879991,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 08:30:03.186683,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 08:35:02.495108,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 08:40:02.866659,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 08:45:03.266132,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 08:50:02.620010,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 08:55:03.002776,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 09:00:02.344753,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 09:05:02.706416,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 09:10:03.088544,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 09:15:02.396753,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 09:20:02.765697,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 09:25:03.078429,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 09:30:02.399215,3.592,12.243,18.977,22.681,2.257,18.658,27.826,29.505,29.868
2023-04-18 09:35:02.711757,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 09:40:03.023433,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 09:45:02.330447,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 09:50:02.701398,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 09:55:03.080052,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 10:00:02.457482,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 10:05:02.822487,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 10:10:03.178933,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 10:15:02.550958,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 10:20:03.050080,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 10:25:02.354157,2.585,8.44,12.99,15.493,2.628,13.866,20.063,21.198,21.444
2023-04-18 10:30:02.660448,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 10:35:02.978955,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 10:40:02.285497,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 10:45:02.595850,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 10:50:02.904214,3.527,11.802,18.24,21.781,2.812,18.582,27.347,28.952,29.3
